,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
6216,37813882,0.16,0.0181259779405,327.6558,0.0011569510278699997,4.345,1.0,1.0,0.001,0.005,-0.00176077770418,17,40,62,78,53,25
6217,24034489,0.16,0.019116799164900004,327.6558,0.00098191300857,3.6747,1.0,1.0,0.001,0.01,-0.00387109562503,15,36,53,60,43,25
6218,7505613,0.16,0.020584542631400003,327.6558,0.0011430113225899998,4.2849,1.0,1.0,0.001,0.015,-0.00210172051755,23,48,73,61,44,29
6219,25228385,0.16,0.020696572067400002,327.6558,0.00107520130808,4.0845,1.0,1.0,0.001,0.02,-0.00286442065359,18,52,72,63,41,25
6220,80573734,0.16,0.0195668735552,327.6558,0.0011062379878399998,4.1121,1.0,1.0,0.001,0.025,-0.00144765403602,16,48,59,61,57,26
6221,79288767,0.16,0.021689239069799998,327.6558,0.0009558863962660001,3.5485,1.0,1.0,0.001,0.03,-0.00401872332981,23,43,59,53,35,20
6222,49962637,0.16,0.0234256730187,327.6558,0.0011038110007,4.2271,1.0,1.0,0.001,0.035,-0.00399464043359,24,51,71,70,58,23
6223,128736,0.16,0.0172687080405,327.6558,0.00081598596611,2.955,1.0,1.0,0.00125,0.005,-0.00252178113057,14,35,42,44,40,19
6224,29268962,0.16,0.021439615668700004,327.6558,0.0009351032214830001,3.4877,1.0,1.0,0.00125,0.01,-0.00270204708466,22,45,48,57,46,20
6225,55278306,0.16,0.0211562749054,327.6558,0.00101667437314,3.9014,1.0,1.0,0.00125,0.015,-0.00304236572518,17,42,61,57,41,29
6226,78133182,0.16,0.0175877216365,327.6558,0.00096931502725,3.6943,1.0,1.0,0.00125,0.02,-0.00331232690359,13,35,56,61,53,23
6227,71476343,0.16,0.0173930971455,327.6558,0.0009014637573480001,3.3245,1.0,1.0,0.00125,0.025,-0.00226416656515,10,31,42,57,44,16
6228,30331479,0.16,0.016070362046,327.6558,0.0008654434874860001,3.1953,1.0,1.0,0.00125,0.03,-0.00317230603443,14,31,33,51,44,15
6229,80847209,0.16,0.0216151033095,327.6558,0.00127771911478,5.0029,1.0,1.0,0.00125,0.035,-0.0007290497960610001,21,54,71,78,66,25
6230,46679770,0.16,0.0131745759173,327.6558,0.000513331464376,1.7505,1.0,1.0,0.0015,0.005,-0.0042467783729,9,19,27,24,14,11
6231,56915705,0.16,0.0168593972189,327.6558,0.0006758223019060001,2.4392,1.0,1.0,0.0015,0.01,-0.00364441471632,12,25,33,46,21,18
6232,98755007,0.16,0.0199368574637,327.6558,0.000867838455513,3.2562,1.0,1.0,0.0015,0.015,-0.0012813561572,12,34,43,49,37,24
6233,43518278,0.16,0.0192164027431,327.6558,0.000869514840769,3.2394,1.0,1.0,0.0015,0.02,-0.000512695199975,12,29,36,50,40,22
6234,34288210,0.16,0.015366739083,327.6558,0.000519796862057,1.7802,1.0,1.0,0.0015,0.025,-0.00492278362862,14,21,22,25,19,5
6235,61095119,0.16,0.013492013739200002,327.6558,0.000465747061071,1.6095,1.0,1.0,0.0015,0.03,-0.00625705983448,8,19,17,17,15,12
6236,5956803,0.16,0.0138440028602,327.6558,0.000570205412644,1.9679,1.0,1.0,0.0015,0.035,-0.00332886623373,12,24,30,32,22,10
6237,2136488,0.16,0.0132830053013,327.6558,0.000526179133196,1.8033,1.0,1.0,0.00175,0.005,-0.0028621812824299996,8,18,27,28,18,10
6238,48312697,0.16,0.0117580817077,327.6558,0.0004413623519030001,1.4616,1.0,1.0,0.00175,0.01,-0.0041917471229,9,20,21,25,16,9
6239,31173830,0.16,0.0136968054916,327.6558,0.0005486017481059999,1.8326,1.0,1.0,0.00175,0.015,-0.000850442015855,8,25,28,31,16,11
6240,23850063,0.16,0.0164104133917,327.6558,0.0006666626806479999,2.3834,1.0,1.0,0.00175,0.02,-0.0008973889454760001,13,27,32,29,32,19
6241,63224790,0.16,0.0168312058861,327.6558,0.0007108801511410001,2.5753,1.0,1.0,0.00175,0.025,-0.000485521321206,12,27,35,37,36,16
6242,41501232,0.16,0.010891033675500001,327.6558,0.000378026084714,1.2218,1.0,1.0,0.00175,0.03,-0.004858403207770001,8,15,20,18,11,8
6243,19978281,0.16,0.0167820338609,327.6558,0.0006564550492140001,2.376,1.0,1.0,0.00175,0.035,-0.0016799118951300001,11,25,34,30,26,14
6244,36627949,0.16,0.0109850316279,327.6558,0.00043996767326000003,1.4781,1.0,1.0,0.002,0.005,-0.00296249582319,5,13,19,23,17,11
6245,45416167,0.16,0.0103270992734,327.6558,0.00047982838934400003,1.6814,1.0,1.0,0.002,0.01,-0.00350050165531,5,10,16,24,22,12
6246,25422086,0.16,0.0159337623102,327.6558,0.000512760662123,1.8063,1.0,1.0,0.002,0.015,-0.00361320140554,8,22,31,27,19,13
6247,37430610,0.16,0.0141576639081,327.6558,0.000497279421314,1.7336,1.0,1.0,0.002,0.02,-0.00293621455391,8,18,23,29,14,11
6248,46320703,0.16,0.009427898936049998,327.6558,0.000404832855005,1.3524,1.0,1.0,0.002,0.025,-0.00397990197319,4,9,13,19,18,11
6249,92962716,0.16,0.011310650625100001,327.6558,0.0004878116161,1.719,1.0,1.0,0.002,0.03,-0.0032992197834,5,13,20,24,28,10
6250,83317802,0.16,0.015330929979000001,327.6558,0.0005589248330709999,1.9978,1.0,1.0,0.002,0.035,-0.0019064455348,9,24,30,25,26,11
6251,68412648,0.16,0.011339175893700001,327.6558,0.000338722624335,1.0801,1.0,1.0,0.00225,0.005,-0.00403556668628,8,12,16,17,10,9
6252,25027285,0.16,0.010641068603,327.6558,0.00035372234695499994,1.1338,1.0,1.0,0.00225,0.01,-0.00381140903132,5,14,17,16,9,7
6253,9345942,0.16,0.011166880192799999,327.6558,0.00033885501104900003,1.0898,1.0,1.0,0.00225,0.015,-0.004843630839899999,5,14,18,14,8,5
6254,60249852,0.16,0.013412906939100001,327.6558,0.000511034708818,1.7812,1.0,1.0,0.00225,0.02,-0.0011834569426300001,10,21,20,30,27,9
6255,22702777,0.16,0.0141275374539,327.6558,0.000517161442811,1.8641,1.0,1.0,0.00225,0.025,-0.0035111664999,9,18,20,25,22,14
6256,40974360,0.16,0.009813417752780001,327.6558,0.000297424126957,0.9402,1.0,1.0,0.00225,0.03,-0.005977480134630001,7,10,13,13,11,3
6257,60215782,0.16,0.015324224910200001,327.6558,0.0005366158244340001,1.8899,1.0,1.0,0.00225,0.035,-0.0008830689187459999,10,18,33,24,22,14
6258,34043761,0.16,0.0116421219585,327.6558,0.000391861727876,1.3174,1.0,1.0,0.0025,0.005,-0.00222332928431,7,12,15,24,15,11
6259,56103453,0.16,0.0130974215744,327.6558,0.00040744087327900007,1.4006,1.0,1.0,0.0025,0.01,-0.00333866737823,6,13,19,22,16,8
6260,41991790,0.16,0.010592629098499999,327.6558,0.000361766841051,1.209,1.0,1.0,0.0025,0.015,-0.0036571634702699998,4,11,15,18,12,7
6261,52689247,0.16,0.00898593930197,327.6558,0.000343220693865,1.1485,1.0,1.0,0.0025,0.02,-0.004380585306100001,3,8,13,20,12,10
6262,41590303,0.16,0.0145292797445,327.6558,0.000477454664767,1.6451,1.0,1.0,0.0025,0.025,-0.00043597294137900005,11,15,25,19,18,16
6263,81251233,0.16,0.009011898545049999,327.6558,0.00032910765435500007,1.0792,1.0,1.0,0.0025,0.03,-0.00421438402397,4,6,11,17,11,9
6264,65586049,0.16,0.013352147887200001,327.6558,0.00047254404129000005,1.6335,1.0,1.0,0.0025,0.035,0.00034131040156200007,6,16,24,30,16,10
6265,26900626,0.16,0.00951982473551,327.6558,0.000291580638958,0.9004,1.0,1.0,0.00275,0.005,-0.0032723038887100004,5,12,11,10,9,8
6266,49239133,0.16,0.0110982488506,327.6558,0.000353497597417,1.1787,1.0,1.0,0.00275,0.01,-0.0032495120611599998,5,14,12,16,14,8
6267,50554124,0.16,0.009765847324200001,327.6558,0.000315955188215,1.0186,1.0,1.0,0.00275,0.015,-0.00326019967404,5,10,10,17,16,6
6268,37729323,0.16,0.0104208915565,327.6558,0.00032548703165400007,1.0477,1.0,1.0,0.00275,0.02,-0.0033755888805999997,6,11,12,14,12,7
6269,25668427,0.16,0.010671905624200001,327.6558,0.00031280253715599996,1.0143,1.0,1.0,0.00275,0.025,-0.00443397348196,5,11,11,19,11,6
6270,84506251,0.16,0.00899423707924,327.6558,0.00026530033676400004,0.8340000000000001,1.0,1.0,0.00275,0.03,-0.005676446970199999,4,9,12,16,6,5
6271,13426612,0.16,0.013398885647,327.6558,0.0004426585102,1.5430000000000001,1.0,1.0,0.00275,0.035,-0.00134712334259,7,15,18,20,16,11
6552,53836720,0.16,0.024051888358900004,327.6558,0.00106671378031,3.986,1.0,1.0,0.001,0.005,-0.0032505278552399995,22,51,65,58,41,23
6553,42705569,0.16,0.026075906331099998,327.6558,0.0015881262440899998,6.2979,1.0,1.0,0.001,0.01,-0.000984146100547,26,75,108,106,63,36
6554,7433361,0.16,0.0273064936602,327.6558,0.00126832981797,4.9196,1.0,1.0,0.001,0.015,-0.00271177489492,25,53,84,70,47,33
6555,14271669,0.16,0.0139157231581,327.6558,0.00071560604897,2.4648,1.0,1.0,0.001,0.02,-0.00443290507346,11,28,34,32,30,14
6556,48389233,0.16,0.018509426268,327.6558,0.0008118635053979999,2.9111,1.0,1.0,0.001,0.025,-0.00433061864492,18,35,46,38,27,13
6557,73567035,0.16,0.026341969787400003,327.6558,0.00126807335719,4.959,1.0,1.0,0.001,0.03,-0.00282637687503,21,65,85,73,47,32
6558,74268691,0.16,0.018881388487,327.6558,0.000884475463127,3.1733,1.0,1.0,0.001,0.035,-0.00324106114381,14,39,53,51,36,20
6559,49744383,0.16,0.0231268634846,327.6558,0.00101075637913,3.9163,1.0,1.0,0.00125,0.005,-0.0029126572527600003,21,61,60,68,44,16
6560,87369779,0.16,0.0165416795108,327.6558,0.000866940996739,3.1972,1.0,1.0,0.00125,0.01,-0.00273407547086,10,31,43,51,39,24
6561,87008040,0.16,0.0152353934449,327.6558,0.0008028581300569999,2.888,1.0,1.0,0.00125,0.015,-0.00250241819194,12,24,40,45,36,18
6562,45088649,0.16,0.0267087516688,327.6558,0.0012178430668499998,4.8073,1.0,1.0,0.00125,0.02,-0.00216652652541,26,57,74,68,50,30
6563,24318216,0.16,0.021065008442000002,327.6558,0.000955534801783,3.6227,1.0,1.0,0.00125,0.025,-0.0034266305544299997,19,57,61,57,36,19
6564,63633134,0.16,0.0141658300874,327.6558,0.0006231416258480001,2.1579,1.0,1.0,0.00125,0.03,-0.0047394238781899994,11,24,40,37,19,13
6565,14892922,0.16,0.0164420162827,327.6558,0.0006991900963819999,2.5295,1.0,1.0,0.00125,0.035,-0.00501433431818,15,34,43,32,25,14
6566,86773115,0.16,0.0127034164108,327.6558,0.0005769568272030001,1.9939,1.0,1.0,0.0015,0.005,-0.00350137471511,6,13,22,26,28,15
6567,33936833,0.16,0.0207947844885,327.6558,0.0008997264126279999,3.4007,1.0,1.0,0.0015,0.01,-0.000703181346715,16,40,53,48,38,19
6568,48073646,0.16,0.011519248144700001,327.6558,0.000463652580098,1.6267,1.0,1.0,0.0015,0.015,-0.00707577032521,7,19,22,24,19,10
6569,49795571,0.16,0.016588006351999997,327.6558,0.0005935728992439999,2.0788,1.0,1.0,0.0015,0.02,-0.0038563075646900003,13,26,35,32,20,15
6570,35091914,0.16,0.0189629255473,327.6558,0.0007223820936160001,2.6242,1.0,1.0,0.0015,0.025,-0.0026251748130700003,14,36,43,47,19,15
6571,80615376,0.16,0.0159184300129,327.6558,0.000732820324234,2.7506,1.0,1.0,0.0015,0.03,-0.0035972290638100002,11,23,31,44,34,18
6572,16746580,0.16,0.0151702802061,327.6558,0.000526831830486,1.7972,1.0,1.0,0.0015,0.035,-0.00433699051792,15,21,28,21,20,7
6573,54438592,0.16,0.0122246879739,327.6558,0.00044349901189800003,1.4769999999999999,1.0,1.0,0.00175,0.005,-0.0039531995681,10,15,18,21,14,10
6574,25896917,0.16,0.0132709780416,327.6558,0.000440306336948,1.4759,1.0,1.0,0.00175,0.01,-0.004960081246439999,10,18,18,17,19,10
6575,65253644,0.16,0.00987916813615,327.6558,0.00030519491921700005,0.9328,1.0,1.0,0.00175,0.015,-0.006806039955909999,7,11,10,11,9,6
6576,76325820,0.16,0.0105625942895,327.6558,0.000470407381295,1.5911,1.0,1.0,0.00175,0.02,-0.0037872649071799998,6,10,16,24,23,11
6577,45932227,0.16,0.0129380672865,327.6558,0.0004953050120119999,1.6908,1.0,1.0,0.00175,0.025,-0.00357699439826,9,14,24,20,19,15
6578,82684087,0.16,0.0128944378825,327.6558,0.0005509776278159999,1.9782,1.0,1.0,0.00175,0.03,-0.0041047786348100005,6,16,27,29,27,16
6579,76644348,0.16,0.0116410819241,327.6558,0.00042052222004400005,1.3496,1.0,1.0,0.00175,0.035,-0.00386037180101,9,14,17,18,16,9
6580,13761659,0.16,0.011569475965499999,327.6558,0.000463036520062,1.5559,1.0,1.0,0.002,0.005,-0.0016867005698,7,14,18,21,17,12
6581,13114495,0.16,0.016472404162600002,327.6558,0.00055202502224,1.9905,1.0,1.0,0.002,0.01,-0.00340944857449,8,22,33,32,25,7
6582,54113434,0.16,0.0127079699579,327.6558,0.0004931661968840001,1.7134,1.0,1.0,0.002,0.015,-0.00244157658608,5,16,30,24,18,12
6583,14503791,0.16,0.011620910216,327.6558,0.000455678589625,1.5129,1.0,1.0,0.002,0.02,-0.0012849406286,5,12,22,23,17,12
6584,94686361,0.16,0.0128110129036,327.6558,0.000458641589019,1.5348,1.0,1.0,0.002,0.025,-0.00227188220859,8,12,21,18,19,12
6585,72117598,0.16,0.010611541224,327.6558,0.000362441397542,1.1905,1.0,1.0,0.002,0.03,-0.0049579227892,6,11,14,15,11,7
6586,81959066,0.16,0.0138665878514,327.6558,0.000485804264058,1.676,1.0,1.0,0.002,0.035,-0.002516225171,10,20,22,23,21,11
6587,49903509,0.16,0.0138123155771,327.6558,0.00044553099402699995,1.5196,1.0,1.0,0.00225,0.005,-0.0027126763238600003,7,21,25,25,15,8
6588,41494238,0.16,0.0105081822724,327.6558,0.00036982734470299996,1.1985,1.0,1.0,0.00225,0.01,-0.00355324680101,7,13,14,17,10,8
6589,14564130,0.16,0.00889056572316,327.6558,0.000270531151364,0.8131,1.0,1.0,0.00225,0.015,-0.005561615804380001,7,8,11,10,5,7
6590,67286771,0.16,0.012528671843399999,327.6558,0.00048942796552,1.7541,1.0,1.0,0.00225,0.02,-0.0033470644170799997,5,14,22,26,20,12
6591,63780595,0.16,0.0170243855688,327.6558,0.0005425113434909999,1.9784,1.0,1.0,0.00225,0.025,-0.0025726036152399997,9,22,33,26,21,11
6592,97114378,0.16,0.009864749494020001,327.6558,0.000330643955995,1.0604,1.0,1.0,0.00225,0.03,-0.00461745544967,6,12,16,14,12,7
6593,44749925,0.16,0.00856496878054,327.6558,0.000263228330746,0.8144,1.0,1.0,0.00225,0.035,-0.006947409944109999,5,8,11,9,6,4
6594,85403562,0.16,0.0107550113375,327.6558,0.00034539122022900004,1.1158,1.0,1.0,0.0025,0.005,-0.00302583075933,8,12,14,14,9,9
6595,32234787,0.16,0.011818079471799999,327.6558,0.000395950630095,1.3357,1.0,1.0,0.0025,0.01,-0.00234694716508,5,12,23,19,15,7
6596,47184379,0.16,0.00852957705071,327.6558,0.00027552490138300006,0.8604,1.0,1.0,0.0025,0.015,-0.005479241487319999,6,7,9,13,8,6
6597,64651782,0.16,0.011638408742799998,327.6558,0.00044335461801699996,1.5165,1.0,1.0,0.0025,0.02,-0.00102359639866,5,15,16,20,17,11
6598,96787573,0.16,0.009619303688389999,327.6558,0.000321909511603,1.0152,1.0,1.0,0.0025,0.025,-0.00320274441452,5,11,13,14,9,8
6599,23017155,0.16,0.010728573012700002,327.6558,0.00046936491288800006,1.5966,1.0,1.0,0.0025,0.03,0.0006995087326060001,4,9,14,24,19,13
6600,19907842,0.16,0.011878389786399999,327.6558,0.00033154295414799997,1.0878,1.0,1.0,0.0025,0.035,-0.00473145280004,6,15,18,13,9,6
6601,70391567,0.16,0.00931051926035,327.6558,0.000282990896324,0.9061,1.0,1.0,0.00275,0.005,-0.00481444487123,3,11,14,13,9,6
6602,70980473,0.16,0.00973504984069,327.6558,0.000314107931735,1.0321,1.0,1.0,0.00275,0.01,-0.0042679808448700006,4,8,14,11,10,8
6603,57281164,0.16,0.0145462436005,327.6558,0.000515044486885,1.8884,1.0,1.0,0.00275,0.015,-0.0014767970054799999,6,18,22,30,24,10
6604,42008133,0.16,0.0131717258607,327.6558,0.00044152706560500005,1.5592,1.0,1.0,0.00275,0.02,-0.00230736142243,6,13,18,18,21,13
6605,90550,0.16,0.00878237806698,327.6558,0.00025770503386900005,0.7862,1.0,1.0,0.00275,0.025,-0.005283118104579999,6,8,11,9,9,4
6606,57715919,0.16,0.0123285295099,327.6558,0.00036500231077599995,1.2456,1.0,1.0,0.00275,0.03,-0.00405784541107,7,18,15,12,15,12
6607,91036015,0.16,0.00928191362241,327.6558,0.00037538758670800003,1.2054,1.0,1.0,0.00275,0.035,0.000267643525406,5,8,9,16,18,12
6888,3898223,0.16,0.0195005903973,327.6558,0.0008646146850780001,3.1169,1.0,1.0,0.001,0.005,-0.0034231841052399996,17,45,61,50,25,20
6889,10624663,0.16,0.0171991579509,327.6558,0.0007119207722919999,2.4537,1.0,1.0,0.001,0.01,-0.00453908074285,19,31,33,39,28,14
6890,17725975,0.16,0.015461777689200002,327.6558,0.000895778209777,3.2514,1.0,1.0,0.001,0.015,-0.00325588106401,14,30,46,50,37,27
6891,13542737,0.16,0.0271765575691,327.6558,0.00126810168179,4.9562,1.0,1.0,0.001,0.02,-0.0038025250967199994,28,67,76,68,55,28
6892,60149870,0.16,0.0210410617301,327.6558,0.00126960904308,4.9691,1.0,1.0,0.001,0.025,-0.00283202770418,20,56,78,77,47,35
6893,82802607,0.16,0.0263774476732,327.6558,0.00120858584888,4.6067,1.0,1.0,0.001,0.03,-0.00195165812503,30,50,80,70,41,33
6894,65800234,0.16,0.028556066839200003,327.6558,0.00155465888268,6.2437,1.0,1.0,0.001,0.035,-0.00193626440359,27,68,104,89,79,38
6895,55268767,0.16,0.0169631063155,327.6558,0.0007708297814489998,2.7465,1.0,1.0,0.00125,0.005,-0.00311690575979,12,29,41,41,31,15
6896,29538805,0.16,0.0142930469864,327.6558,0.000674836482697,2.3704,1.0,1.0,0.00125,0.01,-0.00406577233542,10,19,31,36,32,16
6897,12642292,0.16,0.0161481658394,327.6558,0.000748469357507,2.7125,1.0,1.0,0.00125,0.015,-0.00407086608542,12,22,41,52,34,15
6898,54716024,0.16,0.026505799052499997,327.6558,0.0010726296191900001,4.1141,1.0,1.0,0.00125,0.02,-0.00266983858307,28,50,62,59,49,18
6899,31619563,0.16,0.0189818412755,327.6558,0.00106452724439,4.0651,1.0,1.0,0.00125,0.025,-0.00117351194194,16,41,65,69,45,27
6900,2998190,0.16,0.0217229355332,327.6558,0.000834557051259,3.1031,1.0,1.0,0.00125,0.03,-0.00436796863057,21,32,46,54,35,18
6901,90195926,0.16,0.0237616136468,327.6558,0.00108648157978,4.0533,1.0,1.0,0.00125,0.035,-0.00024880622869499997,22,52,64,61,40,26
6902,13101363,0.16,0.0159595535102,327.6558,0.000707018769345,2.5943,1.0,1.0,0.0015,0.005,-0.00291726813456,11,28,31,43,29,22
6903,70160181,0.16,0.0170600951223,327.6558,0.000744087665136,2.6546,1.0,1.0,0.0015,0.01,-0.0004942707902640001,14,23,36,47,31,19
6904,78875147,0.16,0.0140181249134,327.6558,0.0007139481362789999,2.5854,1.0,1.0,0.0015,0.015,-0.0018076349367,8,21,29,41,30,27
6905,27413346,0.16,0.016406681037600002,327.6558,0.000660413104099,2.2933,1.0,1.0,0.0015,0.02,-0.0014009439836199999,13,31,34,31,28,10
6906,31739941,0.16,0.0158185857936,327.6558,0.000620761743749,2.2381,1.0,1.0,0.0015,0.025,-0.00433335210653,11,24,33,35,24,15
6907,49609772,0.16,0.010695083955999999,327.6558,0.00043123015010800003,1.413,1.0,1.0,0.0015,0.03,-0.00570501204696,8,11,19,27,13,7
6908,10940659,0.16,0.0147895950913,327.6558,0.00058015288879,2.0549,1.0,1.0,0.0015,0.035,-0.0042166987884,12,22,27,23,24,14
6909,72629670,0.16,0.012603463268299999,327.6558,0.00047921571594499997,1.6426,1.0,1.0,0.00175,0.005,-0.00390845341461,9,18,24,24,19,12
6910,54812397,0.16,0.014543033811899999,327.6558,0.0005991796305369999,2.0939,1.0,1.0,0.00175,0.01,-0.00164812875898,11,16,27,30,18,19
6911,29179027,0.16,0.0133103010411,327.6558,0.000491087417592,1.7069,1.0,1.0,0.00175,0.015,-0.00462103713696,8,23,22,29,15,8
6912,14269844,0.16,0.0143011450765,327.6558,0.0005651152974119999,2.0123,1.0,1.0,0.00175,0.02,-0.0031279886271000003,9,18,25,28,26,15
6913,66714480,0.16,0.0173242114314,327.6558,0.0007138317591210001,2.6067,1.0,1.0,0.00175,0.025,-0.00132432283941,16,30,30,38,37,16
6914,35848457,0.16,0.013860411776600001,327.6558,0.000573017552759,1.9879,1.0,1.0,0.00175,0.03,-0.0015173142627900001,9,20,27,29,26,16
