1,0.14,50,1.0,1.0,0.001,0.009,3.8991,0.00297244415291,0.0411399659557,61,56,41,25,33109704
2,0.14,50,1.0,1.0,0.001,0.012,4.5013,0.00337779643884,0.0472482596041,82,69,45,20,60401364
3,0.14,50,1.0,1.0,0.001,0.015,4.1683,0.00318512758794,0.0440273334659,59,68,47,29,39970024
4,0.14,50,1.0,1.0,0.001,0.018,3.9087,0.00291309971901,0.0412303705073,73,57,38,18,56005014
5,0.14,50,1.0,1.0,0.001,0.021,3.0343,0.00244289993416,0.0338884094819,42,47,37,19,54643775
6,0.14,50,1.0,1.0,0.001,0.024,3.0672,0.0024298811742,0.0345177478421,59,35,29,10,11061399
7,0.14,50,1.0,1.0,0.001,0.027,3.4979,0.00270358300937,0.0376210172116,55,55,39,16,19417473
8,0.14,50,1.0,1.0,0.001,0.03,4.1104,0.00306476299462,0.042669824173,76,58,38,22,23767251
9,0.14,50,1.0,1.0,0.001,0.033,4.5278,0.00336229883662,0.0474424518572,74,81,50,28,12484450
10,0.14,50,1.0,1.0,0.001,0.036,2.8511,0.00226668046239,0.032214062596,56,36,21,14,14646902
11,0.14,50,1.0,1.0,0.0011,0.009,2.9248,0.00226788557734,0.0319439583709,41,53,32,14,72047353
12,0.14,50,1.0,1.0,0.0011,0.012,2.5598,0.00205311122389,0.0290603630725,40,41,24,11,85327244
13,0.14,50,1.0,1.0,0.0011,0.015,2.6659,0.00206484570077,0.0295400800592,47,36,24,12,95969378
14,0.14,50,1.0,1.0,0.0011,0.018,3.0313,0.00238426009666,0.0337307564858,48,47,29,15,86515297
15,0.14,50,1.0,1.0,0.0011,0.021,4.0068,0.00301176960443,0.04224284503,64,64,49,21,37380173
16,0.14,50,1.0,1.0,0.0011,0.024,2.5054,0.00198090108843,0.0281533000491,52,32,24,14,59708068
17,0.14,50,1.0,1.0,0.0011,0.027,2.902,0.00226181602033,0.03212303517,50,42,29,14,28744726
18,0.14,50,1.0,1.0,0.0011,0.03,3.4468,0.00261410102581,0.0369990317472,61,49,39,18,34177275
19,0.14,50,1.0,1.0,0.0011,0.033,3.5962,0.00276316142908,0.0387779609401,73,51,36,19,46709073
20,0.14,50,1.0,1.0,0.0011,0.036,3.2906,0.00253448515116,0.0355581361644,55,57,34,17,87336982
21,0.14,50,1.0,1.0,0.0012,0.009,2.7708,0.00214688148142,0.0303847967663,37,38,34,17,4684905
22,0.14,50,1.0,1.0,0.0012,0.012,3.3904,0.00260168482333,0.036188276374,55,60,39,14,28784411
23,0.14,50,1.0,1.0,0.0012,0.015,3.3,0.00250970640459,0.0353342423503,47,53,38,14,29379214
24,0.14,50,1.0,1.0,0.0012,0.018,2.3655,0.00188619400798,0.0268184159499,43,35,23,14,8342713
25,0.14,50,1.0,1.0,0.0012,0.021,3.2341,0.00248282178563,0.0353516826811,60,48,33,17,46552745
26,0.14,50,1.0,1.0,0.0012,0.024,3.0724,0.00237465172402,0.0335141969384,52,47,28,17,13254343
27,0.14,50,1.0,1.0,0.0012,0.027,2.0736,0.00170823723548,0.0244519727667,41,26,20,14,84735752
28,0.14,50,1.0,1.0,0.0012,0.03,2.3054,0.00180038542588,0.0257635756684,36,38,26,15,3640134
29,0.14,50,1.0,1.0,0.0012,0.033,2.0316,0.00166034051388,0.0237493631632,41,23,18,12,17034845
30,0.14,50,1.0,1.0,0.0012,0.036,2.4415,0.00193355854378,0.0273459896621,41,38,29,18,43795044
31,0.14,50,1.0,1.0,0.0013,0.009,2.6894,0.00212061261462,0.0301918122797,50,40,27,16,85967399
32,0.14,50,1.0,1.0,0.0013,0.012,2.2547,0.00180602747496,0.0256239658304,40,31,23,16,19180968
33,0.14,50,1.0,1.0,0.0013,0.015,2.2542,0.00180933494371,0.025597162245,34,23,18,18,59266577
34,0.14,50,1.0,1.0,0.0013,0.018,2.1041,0.00167993902549,0.0241319540357,36,27,16,12,55296739
35,0.14,50,1.0,1.0,0.0013,0.021,3.1448,0.00243835128499,0.0341044307914,52,48,35,19,34338889
36,0.14,50,1.0,1.0,0.0013,0.024,2.8936,0.00223177171315,0.0318207769362,45,38,31,16,5891879
37,0.14,50,1.0,1.0,0.0013,0.027,3.4226,0.00255503983791,0.0364220072592,62,54,33,17,51657940
38,0.14,50,1.0,1.0,0.0013,0.03,2.0193,0.00166609339835,0.0237018223806,40,28,20,10,15496572
39,0.14,50,1.0,1.0,0.0013,0.033,2.5363,0.00201840039498,0.0285750153977,37,49,28,16,35776584
40,0.14,50,1.0,1.0,0.0013,0.036,2.9296,0.00227600822797,0.0319930110332,56,40,27,17,71023883
41,0.14,50,1.0,1.0,0.0014,0.009,2.9349,0.00226639897569,0.0318434030531,51,38,32,18,35538031
42,0.14,50,1.0,1.0,0.0014,0.012,1.3195,0.00113155894816,0.0162730094574,20,17,14,8,94736054
43,0.14,50,1.0,1.0,0.0014,0.015,1.7893,0.00150924373025,0.0213392851017,22,25,18,14,31018665
44,0.14,50,1.0,1.0,0.0014,0.018,1.612,0.00137624126367,0.0196099048173,26,24,17,13,11948644
45,0.14,50,1.0,1.0,0.0014,0.021,1.6935,0.00143014596706,0.0201347906646,22,21,23,14,81230265
46,0.14,50,1.0,1.0,0.0014,0.024,2.9443,0.00224676088002,0.031802932065,51,53,23,19,22067497
47,0.14,50,1.0,1.0,0.0014,0.027,2.449,0.00196419661197,0.027768665538,36,29,30,14,13204637
48,0.14,50,1.0,1.0,0.0014,0.03,2.269,0.00185344039129,0.0263039544916,41,29,21,17,57563601
49,0.14,50,1.0,1.0,0.0014,0.033,2.0328,0.00166910178747,0.0236745321436,38,32,21,13,72641955
50,0.14,50,1.0,1.0,0.0014,0.036,1.664,0.00141622996824,0.0200305027256,22,27,26,12,61063704
51,0.14,50,1.0,1.0,0.0015,0.009,2.8804,0.00221087132554,0.0313248953309,50,36,31,21,43580583
52,0.14,50,1.0,1.0,0.0015,0.012,2.2828,0.00182136674092,0.0259135368345,32,30,25,14,85330096
53,0.14,50,1.0,1.0,0.0015,0.015,1.668,0.00137573106902,0.0197293201439,27,26,14,9,82865319
54,0.14,50,1.0,1.0,0.0015,0.018,3.2405,0.00249657153137,0.035304409764,54,43,33,20,53502631
55,0.14,50,1.0,1.0,0.0015,0.021,1.9917,0.00160859094306,0.0229086036285,35,25,16,14,15016767
56,0.14,50,1.0,1.0,0.0015,0.024,1.4366,0.00122947233808,0.0177089520832,25,16,12,7,37484518
57,0.14,50,1.0,1.0,0.0015,0.027,1.9005,0.00155626080591,0.0222481572091,34,29,16,12,96287095
58,0.14,50,1.0,1.0,0.0015,0.03,2.3882,0.00188273875871,0.0267878395984,40,31,21,17,62130058
59,0.14,50,1.0,1.0,0.0015,0.033,2.3336,0.00182830011024,0.0259738057806,33,31,31,14,65635528
60,0.14,50,1.0,1.0,0.0015,0.036,2.1351,0.0017051760676,0.0243529145785,35,31,27,12,42343696
61,0.14,50,1.0,1.0,0.0016,0.009,1.8223,0.00146860408769,0.0211132278938,30,25,18,11,55007180
62,0.14,50,1.0,1.0,0.0016,0.012,2.717,0.00208251426918,0.0297249704592,41,44,29,11,44458426
63,0.14,50,1.0,1.0,0.0016,0.015,1.8468,0.00149515883941,0.021400038835,25,29,22,11,24202457
64,0.14,50,1.0,1.0,0.0016,0.018,2.0244,0.0016543633197,0.023548325002,26,28,27,15,54664456
65,0.14,50,1.0,1.0,0.0016,0.021,1.8688,0.00149599890129,0.021353407966,25,30,19,11,96062026
66,0.14,50,1.0,1.0,0.0016,0.024,2.2712,0.00183384187968,0.0261316017273,38,29,26,13,38269935
67,0.14,50,1.0,1.0,0.0016,0.027,1.6495,0.00137405094527,0.0196945182188,26,27,15,10,82294401
68,0.14,50,1.0,1.0,0.0016,0.03,2.9514,0.00228520140772,0.032356535789,53,41,27,23,18948436
69,0.14,50,1.0,1.0,0.0016,0.033,2.0374,0.00162781120691,0.0232177447662,34,30,21,11,81758792
70,0.14,50,1.0,1.0,0.0016,0.036,2.3999,0.00191641424435,0.027207112264,36,37,25,15,62676723
71,0.14,50,1.0,1.0,0.0017,0.009,1.8963,0.00153976744447,0.0220248011037,27,24,20,11,57256093
72,0.14,50,1.0,1.0,0.0017,0.012,1.4353,0.00119315175709,0.0171920076776,21,24,10,9,30141310
73,0.14,50,1.0,1.0,0.0017,0.015,1.4398,0.00122500373669,0.0174996892216,20,21,14,12,70531684
74,0.14,50,1.0,1.0,0.0017,0.018,1.9621,0.00159938984649,0.0228860684303,30,30,23,11,48445226
75,0.14,50,1.0,1.0,0.0017,0.021,2.7908,0.00214010117049,0.030390607951,40,44,31,16,14488451
76,0.14,50,1.0,1.0,0.0017,0.024,1.4244,0.00122098375473,0.0174604015473,20,28,12,8,66627155
77,0.14,50,1.0,1.0,0.0017,0.027,1.7631,0.00147669683036,0.0209997284757,25,22,18,13,9361776
78,0.14,50,1.0,1.0,0.0017,0.03,1.9721,0.00158752342272,0.0227443018193,32,28,21,13,74924962
79,0.14,50,1.0,1.0,0.0017,0.033,2.303,0.00181658850415,0.0258046005383,29,33,31,11,95148852
80,0.14,50,1.0,1.0,0.0017,0.036,1.1554,0.00103352240782,0.014817054037,16,15,14,8,35526409
81,0.14,50,1.0,1.0,0.0018,0.009,2.0137,0.00162618562121,0.0231703837671,27,21,19,16,16584305
82,0.14,50,1.0,1.0,0.0018,0.012,2.4996,0.00192816631415,0.0276067410801,33,47,36,12,12202536
83,0.14,50,1.0,1.0,0.0018,0.015,1.877,0.00155469503613,0.0220649048368,23,17,23,14,98854321
84,0.14,50,1.0,1.0,0.0018,0.018,1.2003,0.00102221895745,0.0148023501166,19,16,9,9,30352474
85,0.14,50,1.0,1.0,0.0018,0.021,1.486,0.00124730276134,0.0178679234088,24,20,19,8,75267276
86,0.14,50,1.0,1.0,0.0018,0.024,2.0119,0.00162006064651,0.023044698802,23,27,21,16,95660970
87,0.14,50,1.0,1.0,0.0018,0.027,1.9129,0.00152538347401,0.0217788079362,28,30,20,16,42893533
88,0.14,50,1.0,1.0,0.0018,0.03,1.6666,0.00135404779653,0.0194653569165,25,27,16,7,84463577
89,0.14,50,1.0,1.0,0.0018,0.033,1.2009,0.00104615412356,0.0150439644183,24,17,12,10,25857072
90,0.14,50,1.0,1.0,0.0018,0.036,1.3165,0.00112881445282,0.0162586533815,20,14,13,8,78873779
91,0.14,50,1.0,1.0,0.0019,0.009,1.1544,0.00100981594965,0.0144060123973,16,14,10,9,12175450
92,0.14,50,1.0,1.0,0.0019,0.012,1.7997,0.00146432021194,0.0208706697439,26,24,23,13,8819377
93,0.14,50,1.0,1.0,0.0019,0.015,1.7515,0.00144754536381,0.0207416669007,26,27,22,9,12398206
94,0.14,50,1.0,1.0,0.0019,0.018,1.8078,0.00146994114952,0.0209678064468,28,29,16,8,50176652
95,0.14,50,1.0,1.0,0.0019,0.021,1.5211,0.00125221118571,0.0179192331382,19,21,18,8,24228408
96,0.14,50,1.0,1.0,0.0019,0.024,0.9918,0.000889005375839,0.012829888196,15,10,14,5,91049076
97,0.14,50,1.0,1.0,0.0019,0.027,1.3603,0.00115380519406,0.0166403476949,20,18,12,7,30135511
98,0.14,50,1.0,1.0,0.0019,0.03,1.5321,0.00130223665048,0.018702034216,23,22,15,12,50715980
99,0.14,50,1.0,1.0,0.0019,0.033,2.2788,0.00181004481798,0.0257355298444,36,37,25,16,63495993
100,0.14,50,1.0,1.0,0.0019,0.036,1.758,0.00145748536297,0.0207668105554,29,31,16,10,70822596
101,0.14,50,1.0,1.0,0.002,0.009,1.126,0.00098652292508,0.0141827790384,17,14,12,6,77828749
102,0.14,50,1.0,1.0,0.002,0.012,1.6506,0.00133955123139,0.0193141138472,23,27,21,9,75481178
103,0.14,50,1.0,1.0,0.002,0.015,1.4887,0.00124994169917,0.0179814920322,34,21,11,10,44333845
104,0.14,50,1.0,1.0,0.002,0.018,1.3518,0.00115743813181,0.0166355931986,22,19,17,8,17306617
105,0.14,50,1.0,1.0,0.002,0.021,1.3024,0.0011174142414,0.0159417147081,19,17,16,8,65105433
106,0.14,50,1.0,1.0,0.002,0.024,1.1198,0.000966739687822,0.0139577625592,16,15,12,7,40068091
107,0.14,50,1.0,1.0,0.002,0.027,1.3341,0.00114081282348,0.0164893909114,23,18,12,8,51990289
108,0.14,50,1.0,1.0,0.002,0.03,1.9341,0.0015576066642,0.0222837820714,35,28,23,11,1638175
109,0.14,50,1.0,1.0,0.002,0.033,2.0984,0.00163714337072,0.0235091404738,31,30,25,10,39684286
110,0.14,50,1.0,1.0,0.002,0.036,1.3234,0.00112092402871,0.0161309304936,22,20,11,12,85389801
111,0.14,50,1.0,1.0,0.0021,0.009,0.7409,0.000681074667831,0.00984816126986,12,9,7,7,76981675
112,0.14,50,1.0,1.0,0.0021,0.012,1.2459,0.00106375583888,0.0152956351194,17,18,11,8,94234295
113,0.14,50,1.0,1.0,0.0021,0.015,0.9117,0.000809626125942,0.0116484606301,12,12,10,7,80237754
114,0.14,50,1.0,1.0,0.0021,0.018,1.5973,0.00129944817285,0.0187410281424,27,26,13,11,78750559
115,0.14,50,1.0,1.0,0.0021,0.021,1.0448,0.000927234788522,0.0134023283016,18,14,9,10,18937160
116,0.14,50,1.0,1.0,0.0021,0.024,1.2346,0.0010476407252,0.0151068322237,20,22,8,7,88172014
117,0.14,50,1.0,1.0,0.0021,0.027,1.4261,0.00121197618027,0.0174311887261,19,20,16,10,57797790
118,0.14,50,1.0,1.0,0.0021,0.03,1.2305,0.00103854518615,0.0150495891448,20,19,11,6,21444535
119,0.14,50,1.0,1.0,0.0021,0.033,1.5995,0.00131581838384,0.0186850794253,18,23,18,10,79160136
120,0.14,50,1.0,1.0,0.0021,0.036,1.4616,0.00122863667443,0.017552546884,17,21,14,11,1574101
121,0.14,50,1.0,1.0,0.0022,0.009,1.0049,0.000890896614616,0.0128089974854,15,19,12,7,29546741
122,0.14,50,1.0,1.0,0.0022,0.012,0.9945,0.000892911003826,0.0128384091131,17,13,8,8,70859260
123,0.14,50,1.0,1.0,0.0022,0.015,1.0571,0.000905437162054,0.0131469642098,15,14,10,5,21733316
124,0.14,50,1.0,1.0,0.0022,0.018,1.1211,0.00094917315834,0.0137385834607,22,16,8,7,97617430
125,0.14,50,1.0,1.0,0.0022,0.021,1.6955,0.00138565523455,0.0198688612982,21,26,21,11,33941436
126,0.14,50,1.0,1.0,0.0022,0.024,0.9681,0.000873593978917,0.0125890266445,13,11,13,5,4438562
127,0.14,50,1.0,1.0,0.0022,0.027,1.3291,0.00111614755124,0.0161030726262,23,18,11,9,43452344
128,0.14,50,1.0,1.0,0.0022,0.03,1.5533,0.00130114588952,0.0185978520139,21,22,19,12,30164918
129,0.14,50,1.0,1.0,0.0022,0.033,1.5206,0.00126665497209,0.0181652387624,28,20,13,8,10326341
130,0.14,50,1.0,1.0,0.0022,0.036,1.0157,0.000900502348314,0.013036816361,14,13,12,7,40268709
131,0.14,50,1.0,1.0,0.0023,0.009,1.1806,0.00100908584352,0.0145897151977,19,17,11,7,14987340
132,0.14,50,1.0,1.0,0.0023,0.012,1.1553,0.000996700428641,0.0142648068572,16,14,13,9,15667122
133,0.14,50,1.0,1.0,0.0023,0.015,0.8601,0.000785981242994,0.0113759886408,11,11,11,5,17350597
134,0.14,50,1.0,1.0,0.0023,0.018,1.4992,0.00122960340532,0.0177701733767,23,18,18,9,66109407
135,0.14,50,1.0,1.0,0.0023,0.021,1.4392,0.00120307416333,0.0172628878868,20,19,18,10,28829585
136,0.14,50,1.0,1.0,0.0023,0.024,1.1524,0.00100383435724,0.0144709225739,18,13,13,7,59016533
137,0.14,50,1.0,1.0,0.0023,0.027,0.5692,0.000545530024473,0.00790185021492,6,7,7,4,1161443
138,0.14,50,1.0,1.0,0.0023,0.03,1.2197,0.00105266350354,0.0150809996541,18,20,14,8,1741612
139,0.14,50,1.0,1.0,0.0023,0.033,0.9805,0.000881150137568,0.0126925888452,16,12,11,4,57994497
140,0.14,50,1.0,1.0,0.0023,0.036,1.4768,0.00123414325804,0.0177098072395,23,19,19,11,27705661
141,0.14,50,1.0,1.0,0.0024,0.009,0.9773,0.000863319714303,0.0124882678093,14,10,11,6,82076543
142,0.14,50,1.0,1.0,0.0024,0.012,0.9931,0.000883208509074,0.0126852026168,8,14,12,8,55244634
143,0.14,50,1.0,1.0,0.0024,0.015,1.2576,0.00107710886429,0.0154454620368,19,15,12,13,9248797
144,0.14,50,1.0,1.0,0.0024,0.018,1.1085,0.0009596761309,0.0138148737371,17,17,11,12,54282385
145,0.14,50,1.0,1.0,0.0024,0.021,1.4389,0.00120650478251,0.0172797717156,22,23,13,12,94461037
146,0.14,50,1.0,1.0,0.0024,0.024,2.0724,0.00162293357016,0.0232987762091,29,35,21,12,55977989
147,0.14,50,1.0,1.0,0.0024,0.027,1.1402,0.000973389811151,0.0139488558717,13,17,14,8,21159261
148,0.14,50,1.0,1.0,0.0024,0.03,0.9702,0.00085071438794,0.0123289845121,14,11,10,5,44743713
149,0.14,50,1.0,1.0,0.0024,0.033,1.3364,0.00109892408368,0.0159287209364,20,20,15,5,15373672
150,0.14,50,1.0,1.0,0.0024,0.036,1.3515,0.00112350930814,0.016190161264,21,13,13,10,55894008
151,0.15,50,1.0,1.0,0.001,0.009,4.7295,0.00348660763668,0.0490659801897,90,74,46,23,73407413
152,0.15,50,1.0,1.0,0.001,0.012,3.8792,0.00294067121578,0.0410732086493,69,73,38,18,73909082
153,0.15,50,1.0,1.0,0.001,0.015,4.5274,0.00344019223885,0.0468239124004,74,80,57,22,42336783
154,0.15,50,1.0,1.0,0.001,0.018,4.6109,0.00350081743724,0.0477274281753,73,69,49,29,33539020
155,0.15,50,1.0,1.0,0.001,0.021,2.9799,0.0023588258882,0.0329238092823,54,43,29,11,38358201
156,0.15,50,1.0,1.0,0.001,0.024,4.3411,0.0033024132948,0.0456586304793,80,59,41,24,27822955
157,0.15,50,1.0,1.0,0.001,0.027,3.908,0.00306760940323,0.0417806734765,61,62,35,28,57323969
158,0.15,50,1.0,1.0,0.001,0.03,3.2094,0.00251605380405,0.0353349770089,55,47,34,12,35283543
159,0.15,50,1.0,1.0,0.001,0.033,3.4842,0.00269833051778,0.0376309929391,73,49,30,24,17552220
160,0.15,50,1.0,1.0,0.001,0.036,5.4958,0.0039746589563,0.0549419118026,97,79,58,40,5731678
161,0.15,50,1.0,1.0,0.0011,0.009,4.0384,0.00308172420203,0.042506458955,53,54,55,20,94726417
162,0.15,50,1.0,1.0,0.0011,0.012,3.0962,0.00240795411412,0.0337846851708,47,50,40,12,86354179
163,0.15,50,1.0,1.0,0.0011,0.015,3.317,0.00260458928857,0.0363037201814,51,42,30,19,5579948
164,0.15,50,1.0,1.0,0.0011,0.018,2.4628,0.00201540331559,0.028219254414,41,36,23,17,90791570
165,0.15,50,1.0,1.0,0.0011,0.021,2.8478,0.00221293660855,0.03132183294,55,46,23,16,5275505
166,0.15,50,1.0,1.0,0.0011,0.024,3.5198,0.00266625334882,0.0379800863389,67,54,26,16,1872905
167,0.15,50,1.0,1.0,0.0011,0.027,3.9922,0.00305232115674,0.0425301094401,67,65,41,25,75896021
168,0.15,50,1.0,1.0,0.0011,0.03,2.8949,0.00229841708271,0.0322981586925,41,45,34,18,21936846
169,0.15,50,1.0,1.0,0.0011,0.033,2.5137,0.00202982950906,0.0286568295682,45,38,23,10,84877630
170,0.15,50,1.0,1.0,0.0011,0.036,2.9816,0.00238314809852,0.0325868194962,43,52,37,19,51173652
171,0.15,50,1.0,1.0,0.0012,0.009,2.6053,0.00205870828536,0.0291317535808,54,41,20,12,99194489
172,0.15,50,1.0,1.0,0.0012,0.012,3.0424,0.00237751836449,0.0331892532929,39,54,41,15,6879237
173,0.15,50,1.0,1.0,0.0012,0.015,2.9642,0.00237351597545,0.0330401385977,46,40,34,18,56245839
174,0.15,50,1.0,1.0,0.0012,0.018,2.7456,0.00216254169248,0.0307030595694,53,30,22,21,78100230
175,0.15,50,1.0,1.0,0.0012,0.021,1.9576,0.00161272779226,0.0228618458146,33,28,24,9,1808147
176,0.15,50,1.0,1.0,0.0012,0.024,2.5296,0.00208849309699,0.0294159895545,36,26,28,16,27987272
177,0.15,50,1.0,1.0,0.0012,0.027,2.9869,0.0023287850996,0.0324916968847,44,30,34,26,90909766
178,0.15,50,1.0,1.0,0.0012,0.03,3.3724,0.00260781319095,0.0365827524566,57,44,32,17,37460136
179,0.15,50,1.0,1.0,0.0012,0.033,3.2499,0.00256608806529,0.035967315766,56,44,37,19,89001857
180,0.15,50,1.0,1.0,0.0012,0.036,2.9062,0.00230455173351,0.0324419246143,55,37,28,18,69643302
181,0.15,50,1.0,1.0,0.0013,0.009,2.6594,0.00211669454593,0.0301069024767,53,35,21,15,64122516
182,0.15,50,1.0,1.0,0.0013,0.012,1.9463,0.00158864308634,0.0226884734595,44,26,15,11,1300032
183,0.15,50,1.0,1.0,0.0013,0.015,3.1026,0.00243849542126,0.0338538412913,50,41,37,20,55898105
184,0.15,50,1.0,1.0,0.0013,0.018,2.4419,0.00199110749464,0.028049597304,40,40,22,14,44353449
185,0.15,50,1.0,1.0,0.0013,0.021,2.0738,0.00167760168056,0.0237614219831,33,26,19,14,270058
186,0.15,50,1.0,1.0,0.0013,0.024,2.6354,0.00208513284949,0.0293186463483,38,35,35,16,34378908
187,0.15,50,1.0,1.0,0.0013,0.027,2.0586,0.00168526339672,0.0238129373898,33,21,13,17,68637307
188,0.15,50,1.0,1.0,0.0013,0.03,2.2636,0.00188248001714,0.0265876736364,33,33,22,14,3408879
189,0.15,50,1.0,1.0,0.0013,0.033,2.2913,0.00185129656846,0.0260914223781,46,34,23,15,41847444
190,0.15,50,1.0,1.0,0.0013,0.036,2.6733,0.00215945413522,0.0303234185232,53,30,33,15,30032028
191,0.15,50,1.0,1.0,0.0014,0.009,2.2044,0.00182108952678,0.0254807173205,30,36,25,16,74669820
192,0.15,50,1.0,1.0,0.0014,0.012,3.0113,0.0023415980224,0.0329349004692,38,34,33,23,44629673
193,0.15,50,1.0,1.0,0.0014,0.015,2.6479,0.0020877656298,0.0293074136667,43,43,30,14,18823296
194,0.15,50,1.0,1.0,0.0014,0.018,2.6073,0.00200834855513,0.0286215105422,46,37,21,16,36961410
195,0.15,50,1.0,1.0,0.0014,0.021,2.8288,0.00226966497542,0.0317104881816,40,36,31,26,8147354
196,0.15,50,1.0,1.0,0.0014,0.024,2.365,0.00190232482962,0.0270718308427,42,38,26,9,62782711
197,0.15,50,1.0,1.0,0.0014,0.027,2.6387,0.00208951348629,0.029636453341,47,39,23,18,63974845
198,0.15,50,1.0,1.0,0.0014,0.03,1.8332,0.00147300483067,0.0210269896786,31,23,17,9,66855213
199,0.15,50,1.0,1.0,0.0014,0.033,2.5159,0.00199517321819,0.0282190718224,32,36,33,14,95377918
200,0.15,50,1.0,1.0,0.0014,0.036,2.9871,0.00230683881297,0.0322716425279,43,48,38,16,292492
201,0.15,50,1.0,1.0,0.0015,0.009,2.1083,0.00169383114821,0.0241301772406,39,28,17,12,31378035
202,0.15,50,1.0,1.0,0.0015,0.012,2.5865,0.00204374374858,0.0289187705964,40,38,31,12,6273145
203,0.15,50,1.0,1.0,0.0015,0.015,2.7077,0.00213854495115,0.0299658491494,34,46,26,19,56181960
204,0.15,50,1.0,1.0,0.0015,0.018,2.0284,0.00165292673221,0.023388367172,29,30,25,12,77688133
205,0.15,50,1.0,1.0,0.0015,0.021,2.1379,0.00178204204337,0.0250884085498,28,31,28,13,55560355
206,0.15,50,1.0,1.0,0.0015,0.024,2.0793,0.00171270835014,0.0243636101474,31,33,20,15,47568219
207,0.15,50,1.0,1.0,0.0015,0.027,1.8339,0.00152592433061,0.0216786934099,27,33,18,11,7960297
208,0.15,50,1.0,1.0,0.0015,0.03,1.8492,0.0015723696364,0.0224315649358,33,25,21,7,7532286
209,0.15,50,1.0,1.0,0.0015,0.033,2.4228,0.00192749150005,0.0272509699053,37,34,29,14,44193311
210,0.15,50,1.0,1.0,0.0015,0.036,1.7238,0.00143480180737,0.020574293401,22,20,15,10,66182544
211,0.15,50,1.0,1.0,0.0016,0.009,2.2675,0.00185590591321,0.0261783889747,34,36,23,15,92381704
212,0.15,50,1.0,1.0,0.0016,0.012,2.2231,0.00175066507258,0.0248092211837,34,32,28,14,85849419
213,0.15,50,1.0,1.0,0.0016,0.015,2.0355,0.00161488556376,0.0231329744861,33,28,17,13,54464366
214,0.15,50,1.0,1.0,0.0016,0.018,2.1379,0.00175480820498,0.0248046441932,35,29,20,14,9060632
215,0.15,50,1.0,1.0,0.0016,0.021,1.7422,0.00147091127333,0.0210349331113,31,26,16,8,7424799
216,0.15,50,1.0,1.0,0.0016,0.024,2.0808,0.00165966833872,0.0236155992099,34,36,22,11,74771435
217,0.15,50,1.0,1.0,0.0016,0.027,2.3932,0.00188748080433,0.0267079414295,41,36,24,15,97907156
218,0.15,50,1.0,1.0,0.0016,0.03,2.1906,0.00178241853183,0.0250615043834,27,39,21,16,38408681
219,0.15,50,1.0,1.0,0.0016,0.033,2.0638,0.00170860040359,0.0238960973177,17,28,26,14,79462448
220,0.15,50,1.0,1.0,0.0016,0.036,2.495,0.0019622375148,0.0278247847854,40,45,19,15,24278551
221,0.15,50,1.0,1.0,0.0017,0.009,1.9758,0.00161073979243,0.0228035858226,28,30,17,13,16954939
222,0.15,50,1.0,1.0,0.0017,0.012,1.8735,0.00152956606481,0.0220056272018,34,32,16,11,70214557
223,0.15,50,1.0,1.0,0.0017,0.015,2.0516,0.00162988968461,0.0233181597504,39,30,16,14,14177637
224,0.15,50,1.0,1.0,0.0017,0.018,2.48,0.00198134342468,0.0279070619778,30,36,26,22,22317156
225,0.15,50,1.0,1.0,0.0017,0.021,1.7394,0.00145213962891,0.0205000616126,24,27,19,14,80240824
